('mildness', 'mean', 'school')
('t', 'set', 'timeline')
('staff', 'require', 'pushing')
('ambassador', 'defend', 'punishment')
('PROPN', 'tell', 'PROPN')
('Police', 'find', 'poster')
('employee', 'be', '401')
('plane', 'hit', 'PROPN')
('plane', 'make', 'hole')
('jury', 'determine', 'maker')
('PROPN', 'be', 'pressure')
('PROPN', 'keep', 'pressure')
('owner', 'deny', 'claim')
('owner', 'assault', 'he')
('PROPN', 'brand', 'he')
('researcher', 'express', 'concern')
('PROPN', 'would', 'PROPN')
('silver', 'need', 'support')
('PROPN', 'recover', 'stabilizer')
('Police', 'discover', 'body')
('PROPN', 'block', 'most')
('one', 'be', 'place')
('people', 'prefer', 'talk')
('preparation', 'to', 'vessel')
('appointment', 'will', 'resource')
('PROPN', 'to', 'PROPN')
('office', 'get', 'all')
('adrenaline', 'be', 'headache')
('PROPN', 'read', 'it')
('condition', 'exclude', 'she')
('mother', 'would', 'father')
('PROPN', 'win', 'right')
('father', 'die', 'stepfather')
('father', 'do', 'stepfather')
('PROPN', 'have', 'matter')
('PROPN', 'tell', 'PROPN')
('PROPN', 'establish', 'trust')
('government', 'be', 'they')
('PROPN', 'would', 'offering')
('creator', 'have', 'training')
('PROPN', 'visit', 'PROPN')
('price', 'aren', 't')
('PROPN', 'receive', 'diagnosis')
('army', 'pay', 'tribute')
('militant', 'ambush', 'convoy')
('cow', 'charge', 'woman')
('cow', 'surround', 'she')
('fish', 'must', 'inspection')
('plan', 'include', 'push')
('army', 'pursue', 'story')
('controller', 'could', 'equipment')
('crime', 'plague', 'city')
('PROPN', 'switch', 'play')
('PROPN', 'come', 'play')
('PROPN', 'would', 'interest')
('figure', 'have', 'increase')
('Police', 'be', 'information')
('airline', 'reinstate', 'offer')
('share', 'change', 'hand')
('man', 'compel', 'he')
('%', 'use', 'method')
('%', 'consult', 'method')
('supporter', 'have', 'traffic')
('party', 'do', 'agreement')
('combination', 'preclude', 'this')
('people', 'to', 'dream')
('PROPN', 'have', 'assist')
('design', 'have', 'simplicity')
('index', 'claw', 'some')
('decision', 'could', 'message')
('PROPN', 'have', 'hope')
('office', 'prosecute', 'felony')
('illness', 'can', 'mark')
('report', 'show', 'number')
('defeat', 'would', 'substance')
('PROPN', 'have', 'fundraiser')
('player', 'depersonalise', 'corollary')
('player', 'have', 'team')
('PROPN', 'receive', 'award')
('actor', 'emcee', 'event')
('%', 'describe', 'themselves')
('PROPN', 'have', 'willingness')
('official', 'will', 'access')
('PROPN', 'hate', 'debt')
('PROPN', 'be', 'diplomacy')
('PROPN', 'will', 'diplomacy')
('minister', 'should', 'case')
('people', 'have', 'hope')
('filmmaker', 'transfer', 'vision')
('jury', 'select', 'winner')
('PROPN', 'beat', 'PROPN')
('rescuer', 'reach', 'island')
('thing', 'should', 'way')
('member', 'would', 'chance')
('expansion', 'have', 'demand')
('factor', 'include', 'demand')
('PROPN', 'witness', 'bombardment')
('PROPN', 'take', 'part')
('socialism', 'could', 'region')
('socialism', 'guarantee', 'development')
('PROPN', 'have', 'credibility')
('PROPN', 'give', 'everything')
('news', 'be', 'investor')
('lizard', 'deliver', 'bite')
('lizard', 'use', 'venom')
('PROPN', 'make', 'mark')
('PROPN', 'be', 'part')
('PROPN', 'open', 'scoring')
('PROPN', 'achieve', '38')
('PROPN', 'shed', 'division')
('report', 'provide', 'picture')
('report', 'demonstrate', 'need')
('conference', 'advance', 'team')
('nadal', 'defeat', 'PROPN')
('son', 'have', 'house')
('report', 'report', '%')
('death', 'mark', 'victory')
('PROPN', 'you', 'talk')
('minister', 'admit', 'it')
('cyberattack', 'would', 'organizer')
('PROPN', 'confirm', 'account')
('field', 'represent', 'player')
('PROPN', 'receive', 'boost')
('coalition', 'spend', '200,000')
('coalition', 'plan', '150,000')
('order', 'delay', 'access')
('PROPN', 'have', 'little')
('PROPN', 'have', 'account')
('finding', 'offer', 'reason')
('nation', 'recognise', 'PROPN')
('t', 'acknowledge', 'moobs')
('mercury', 'hit', '18c')
('timber', 'crush', 'roof')
('authority', 'never', 'problem')
('PROPN', 'receive', 'call')
('tourist', 'can', 'PROPN')
('bill', 'would', 'company')
('group', 'could', 'attempt')
('government', 'condemn', 'attack')
('people', 'die', 'average')
('PROPN', 'announce', 'goal')
('PROPN', 'offer', 'specific')
('PROPN', 'quote', 'letter')
('contamination', 'come', 'seed')
('town', 'have', 'two')
('PROPN', 'inherit', 'program')
('minister', 'will', 'talk')
('PROPN', 'condemn', 'tagger')
('PROPN', 'see', 'work')
('PROPN', 'need', 'swing')
('family', 'have', 'enough')
('PROPN', 'deny', 'permission')
('official', 'open', 'look')
('official', 'leave', 'window')
('PROPN', 'have', 'nine')
('finding', 'highlight', 'need')
('renter', 'have', 'notice')
('official', 'have', 'name')
('PROPN', 'win', 'match')
('slight', 'mark', 'time')
('supporter', 'have', 'thousand')
('transparency', 'could', 'cost')
('competitor', 'charge', 'what')
('PROPN', 'do', 'something')
('government', 'deny', 'existence')
('labour', 'claim', 'victory')
('PROPN', 'take', 'PROPN')
('PROPN', 'make', 'amend')
('video', 'give', 'example')
('stance', 'set', 'he')
('military', 'commit', 'atrocity')
('PROPN', 'escape', 'fate')
('cook', 'can', 'PROPN')
('PROPN', 'need', 'win')
('PROPN', 'have', 'fingerprint')
('t', 'have', 'issue')
('PROPN', 'spend', 'day')
('team', 'bear', 'resemblance')
('PROPN', 'be', 'worry')
('repertoire', 'feature', 'PROPN')
('decision', 'heap', 'pressure')
('home', 'take', 'average')
('PROPN', 'grieve', 'loss')
('PROPN', 'have', 'mission')
('name', 'say', 'it')
('doctor', 'face', 'extradition')
('company', 'do', 'more')
('teen', 'spend', 'time')
('PROPN', 'have', 'witch')
('technician', 'have', 'issue')
('technician', 'resolve', 'issue')
('technician', 'be', 'cause')
('PROPN', 'pay', 'it')
('detail', 'weren', 'part')
('fact', 'underline', 'point')
('conversation', 'take', 'place')
('PROPN', 'have', 'percentage')
('representative', 'would', 'question')
('representative', 'refer', 'question')
('year', 'will', 'total')
('PROPN', 'be', 'action')
('PROPN', 'have', 'home')
('developer', 'to', 'building')
('PROPN', 'get', 'it')
('form', 'have', 'some')
('form', 'will', 'brandmark')
('customer', 'include', 'retailer')
('bug', 'take', 'hold')
('plant', 'have', 'variety')
('student', 'question', 'move')
('son', 'head', 'PROPN')
('instrument', 'have', 'history')
('breitling', 'launch', 'PROPN')
('swede', 'accept', 'decision')
('swede', 'take', 'he')
('PROPN', 'bear', 'smile')
('size', 'worry', 'PROPN')
('user', 'spend', 'minute')
('PROPN', 'project', 'increase')
('PROPN', 'isn', 't')
('moviemaker', 'have', 'fan')
('PROPN', 'roll', 'stuff')
('PROPN', 'to', 'advice')
('PROPN', 'to', 'suggestion')
('system', 'keep', 'track')
('user', 'visit', 'page')
('system', 'do', 'list')
('negotiator', 'have', 'month')
('PROPN', 'stress', 'nature')
('charisma', 'fulfill', 'stereotype')
('PROPN', 'to', 'money')
('loss', 'would', 'reflectivity')
('PROPN', 'arrest', 'he')
('professor', 'follow', 'he')
('PROPN', 'protect', 'itself')
('PROPN', 'improve', '17')
('PROPN', 'have', '17')
('system', 'will', 'they')
('star', 'get', 'swagger')
('star', 'ease', 'sting')
('people', 'love', 'feeling')
('people', 'want', 'shoe')
('shot', 'land', 'foot')
('PROPN', 'make', 'start')
('PROPN', 'do', 'grade')
('PROPN', 'have', '23')
('PROPN', 'have', 'recession')
('star', 'tell', 'e')
('PROPN', 'have', 'three')
('people', 'will', 'job')
('t', 'have', 'office')
('prohibitionist', 'to', 'life')
('prohibitionist', 'degenerate', 'economy')
('government', 'acknowledge', 'anniversary')
('parliamentarian', 'to', 'view')
('illness', 'manifest', 'itself')
('PROPN', 'you', 'character')
('wife', 'choose', 'takeaway')
('wife', 'bear', 'name')
('candidate', 'finish', 'race')
('state', 'move', 'date')
('country', 'sponsor', 'talk')
('PROPN', 'should', '6.51')
('scientist', 'have', 'transmission')
('scientist', 'believe', 'transmission')
('PROPN', 'manage', 'recovery')
('PROPN', 'force', 'holder')
('result', 'leave', 'team')
('PROPN', 'have', 'involvement')
('PROPN', 'offer', 'some')
('parent', 'will', 'reason')
('entree', 'hit', 'mark')
('PROPN', 'grab', 'win')
('PROPN', 'take', 'he')
('homer', 'move', 'he')
('country', 'deal', 'goal')
('country', 'repeat', 'goal')
('PROPN', 'would', 'union')
('detail', 'can', 'difference')
('datum', 'compel', 'he')
('court', 'double', 'sentence')
('label', 'release', 'compilation')
('advocate', 'call', 'proposal')
('advocate', 'press', 'member')
('pcc', 'regret', 'decision')
('Police', 'seize', 'PROPN')
('court', 'grant', 'request')
('PROPN', 'violate', 'constitution')
('PROPN', 'have', 'inflammation')
('gunman', 'open', 'fire')
('PROPN', 'hurl', 'inning')
('staff', 'do', 'resource')
('guard', 'be', 'PROPN')
('PROPN', 'expand', 'it')
('gardener', 'come', 'work')
('gardener', 'do', 'work')
('issue', 'would', 'report')
('PROPN', 'must', 'contract')
('butterfly', 'detect', 'frequency')
('PROPN', 'see', 'husband')
('justice', 'have', 'much')
('appliance', 'could', 'peso')
('injury', 'have', 'she')
('confession', 'spur', 'question')
('PROPN', 'throw', 'nosebleed')
('official', 'may', 'signal')
('local', 'trust', 'foreigner')
('promise', 'have', 'hope')
('PROPN', 'save', 'life')
('raid', 'have', 'product')
('audience', 'see', 'way')
('audience', 'hear', 'way')
('society', 'have', 'anything')
('PROPN', 'greet', 'anything')
('other', 'be', 'help')
('commissioner', 'approve', 'order')
('case', 'reach', 'court')
('detail', 'will', 'cost')
('PROPN', 'be', 'military')
('one', 'answer', 'knock')
('surgery', 'isn', 't')
('mastectomy', 'isn', 't')
('approach', 'remove', 'all')
('approach', 'leave', 'most')
('functionality', 'enable', 'PROPN')
('statement', 'betray', 'depth')
('PROPN', 'have', 'delegation')
('distributor', 'translate', 'title')
('school', 'receive', 'paint')
('people', 'drink', 'PROPN')
('PROPN', 'be', 'euro')
('PROPN', 'sweep', 'equaliser')
('poll', 'put', 'PROPN')
('PROPN', 'carry', 'towel')
('driver', 'tell', 'court')
('PROPN', 'be', 'PROPN')
('team', 'draw', 'walk')
('resident', 'describe', 'encounter')
('lender', 'have', 'amount')
('t', 'come', 'that')
('t', 'leave', 'crumb')
('PROPN', 'play', 'PROPN')
('people', 'could', 'part')
('PROPN', 'win', 'PROPN')
('posting', 'receive', 'response')
('picture', 'look', 'response')
('picture', 'have', 'she')
('PROPN', 'keep', 'price')
('ambulance', 'ferry', 'injure')
('family', 'bring', 'boy')
('encounter', 'make', 'PROPN')
('t', 'appreciate', 'it')
('minister', 'visit', 'PROPN')
('company', 'offer', 'application')
('recruit', 'get', 'training')
('paper', 'quote', 'policewoman')
('PROPN', 'jump', 'ball')
('PROPN', 'put', 'ball')
('Police', 'do', 'description')
('contraction', 'be', 'that')
('PROPN', 'defend', 'handling')
('newspaper', 'will', 'option')
('client', 'have', 'PROPN')
('ip', 'do', 'PROPN')
('PROPN', 'have', 'deficiency')
('killing', 'take', 'place')
('economy', 'have', 'immigrant')
('car', 'run', 'pier')
('parliament', 'have', 'feel')
('clothe', 'do', 'figure')
('library', 'include', 'title')
('PROPN', 'lose', 'series')
('child', 'do', 'discrimination')
('child', 'face', 'sanction')
('PROPN', 'haunt', 'he')
('PROPN', 'tell', 'PROPN')
('couple', 'argue', 'that')
('PROPN', 'be', 'debate')
('technique', 'stand', 'role')
('technique', 'win', 'role')
('PROPN', 'tell', 'reporter')
('PROPN', 'reiterate', 'desire')
('investigation', 'have', 'question')
('sighting', 'involve', 'satellite')
('wife', 'be', 'affair')
('batsman', 'rule', 'himself')
('PROPN', 'commit', 'crime')
('package', 'have', 'ability')
('column', 'be', 'approach')
('PROPN', 'be', 'intelligence')
('experiment', 'confirm', 'gist')
('cabaret', 'embody', 'value')
('workforce', 'produce', 'this')
('PROPN', 'appoint', 'who')
('board', 'adopt', 'change')
('signal', 'take', 'gloss')
('PROPN', 'have', 'figure')
('PROPN', 'have', 'training')
('creator', 'intend', 'what')
('PROPN', 'seek', 'grou')
('PROPN', 'seize', 'power')
('credo', 'have', 'history')
('PROPN', 'will', 'team')
('kingdom', 'ban', 'ritual')
('judge', 'will', 'decision')
('office', 'agree', 'release')
('PROPN', 'train', 'decision')
('PROPN', 'deduct', 'point')
('resident', 'welcome', 'they')
('PROPN', 'play', 'season')
('government', 'perform', 'duty')
('child', 'attend', 'class')
('parent', 'marvel', 'class')
('PROPN', 'have', 'board')
('PROPN', 'seek', 'widening')
('landfill', 'have', 'impact')
('PROPN', 'be', 'route')
('consumer', 'to', 'car')
('party', 'to', 'video')
('party', 'not', 'copy')
('simple', 'to', 'enemy')
('president', 'be', 'praise')
('voter', 'think', 'what')
('statement', 'have', 'circle')
('coach', 'do', 'month')
('PROPN', 'have', 'glimpse')
('position', 'could', 'work')
('PROPN', 'will', 'someone')
('pirate', 'seize', 'yacht')
('PROPN', 'should', 'attention')
('race', 'would', 'place')
('PROPN', 'establish', 'dialogue')
('approach', 'enable', 'patient')
('PROPN', 'have', 'runner')
('president', 'have', 'authority')
('child', 'have', 'access')
('PROPN', 'have', 'illness')
('parting', 'way', 'gala')
('public', 'treat', 'PROPN')
('PROPN', 'adopt', 'whom')
('movement', 'take', 'name')
('PROPN', 'manage', '2.6bn')
('t', 'have', 'shekel')
('PROPN', 'must', 'fate')
('PROPN', 'miss', 'penalty')
('company', 'be', 'production')
('t', 'put', 'explosive')
('share', 'end', 'percent')
('share', 'inch', 'percent')
('producer', 'use', 'they')
('scientist', 'will', 'equipment')
('scientist', 'calibrate', 'equipment')
('PROPN', 'have', 'role')
('PROPN', 'exert', 'superiority')
('PROPN', 'kick', 'line')
('PROPN', 'lead', 'PROPN')
('PROPN', 'report', 'income')
('PROPN', 'have', 'courtesy')
('student', 'will', 'privilege')
('student', 'be', 'privilege')
('PROPN', 'serve', 'themselves')
('PROPN', 'take', 'seat')
('PROPN', 'legalise', 'brothel')
('person', 'have', 'link')
('researcher', 'have', 'what')
('PROPN', 'have', 'career')
('PROPN', 'bid', 'farewell')
('protest', 'include', 'rally')
('negotiation', 'be', 'place')
('bodyguard', 'have', 'tryst')
('bodyguard', 'cover', 'accident')
('PROPN', 'face', 'day')
('sense', 'win', 'audience')
('donation', 'contribute', '2,300')
('group', 'have', 'fight')
('divestment', 'to', 'debt')
('talk', 'never', 'intention')
('PROPN', 'have', 'process')
('child', 'have', 'security')
('PROPN', 'figure', 'way')
('discovery', 'could', '957p')
('ride', 'will', '30')
('fan', 'didn', 'annoyance')
('t', 'pay', 'less')
('PROPN', 'would', 'chance')
('plan', 'would', 'habitat')
('PROPN', 'have', 'goal')
('PROPN', 'drive', 'yard')
('state', 'have', 'announcement')
('sister', 'present', 'they')
('ticket', 'cost', '20')
('question', 'be', 'voter')
('PROPN', 'coach', 'nephew')
('lawyer', 'have', 'court')
('studio', 'will', 'incentive')
('thousand', 'try', 'leg')
('PROPN', 'should', 'break')
('PROPN', 'be', 'job')
('PROPN', 'freeze', 'pay')
('PROPN', 'jump', '2.2')
('PROPN', 'surge', '2.2')
('PROPN', 'sign', 'superstar')
('PROPN', 'have', 'build')
('shift', 'reflect', 'state')
('immigration', 'will', 'fabric')
('presentation', 'might', 'understanding')
('country', 'have', 'concern')
('organization', 'develop', 'way')
('teenager', 'be', 'stir')
('prosecutor', 'will', 'PROPN')
('minister', 'should', 'terrorist')
('figure', 'include', 'day')
('t', "'", 'bed')
('t', 'demand', 'bed')
('PROPN', 'offer', 'lot')
('city', 'do', 'concert')
('child', 'age', '14')
('couple', 'to', 'cycle')
('PROPN', 'complete', 'acquisition')
('gas', 'gain', 'cent')
('firm', 'bill', 'state')
('program', 'have', 'death')
('PROPN', 'open', 'scoring')
('PROPN', 'break', 'game')
('number', 'fall', 'loyalty')
('number', 'splinter', 'loyalty')
('number', 'claim', 'loyalty')
('crumb', 'be', 'meal')
('crumb', 'do', 'meal')
('shopper', 'be', 'less')
('PROPN', 'do', 'question')
('factor', 'lead', 'team')
('PROPN', 'call', 'what')
('t', 'aren', 'that')
('PROPN', 'snag', 'percent')
('PROPN', 'be', 'decision')
('PROPN', 'have', 'rebellion')
('film', 'miss', 'story')
('student', 'to', 'description')
('student', 'do', 'interview')
('community', 'govern', 'itself')
('community', 'back', 'it')
('PROPN', 'outline', 'objection')
('PROPN', 'put', 'people')
('insurgent', 'attack', 'convoy')
('PROPN', 'have', 'fossil')
('researcher', 'have', 'which')
('stunt', 'thrill', 'climber')
('flame', 'hug', 'picture')
('flame', 'take', 'picture')
('PROPN', 'have', 'wrongdoing')
('PROPN', 'draw', 'plan')
('none', 'say', 'PROPN')
('poll', 'show', 'she')
('witness', 'have', 'what')
('currency', 'show', 'sign')
('PROPN', 'privatize', 'system')
('generation', 'have', 'electorate')
('work', 'involve', 'lot')
('allegation', 'form', 'much')
('PROPN', 'feature', 'color')
('charge', 'include', 'crime')
('PROPN', 'bar', 'head')
('PROPN', 'have', 'step')
('demonstrator', 'chant', 'slogan')
('head', 'shave', 'cut')
('involvement', 'could', 'their')
('PROPN', 'quote', 'police')
('incident', 'have', 'operation')
('official', 'tell', 'PROPN')
('authority', 'have', 'people')
('woman', 'should', 'that')
('book', 'include', 'novel')
('government', 'be', 'evidence')
('government', 'reject', 'measure')
('game', 'need', 'kind')
('PROPN', 'operate', 'policy')
('staff', 'have', 'course')
('PROPN', 'do', 'enthusiasm')
('sun', 'reach', 'space')
('PROPN', 'find', 'equilibrium')
('PROPN', 'lose', 'grip')
('party', 'control', 'few')
('apportioning', 'have', 'tension')
('spokesman', 'would', 'detail')
('vol', 'hold', 'PROPN')
('PROPN', 'hand', 'wheel')
('PROPN', 'game', 'system')
('PROPN', 'declare', 'blueprint')
('PROPN', 'inject', 'rmb')
('PROPN', 'will', 'you')
('PROPN', 'distract', 'you')
('PROPN', 'require', 'bit')
('PROPN', 'have', 'themselves')
('player', 'don', 'five')
('t', 'have', 'five')
('PROPN', 'have', 'member')
('PROPN', 'attract', 'member')
('certainty', 'could', 'flexibility')
('PROPN', 'have', 'club')
('company', 'win', 'confirm')
('life', 'resemble', 'novel')
('provision', 'provide', 'PROPN')
('people', 'find', 'shelter')
('article', 'have', 'significance')
('PROPN', 'will', 'range')
('reconciliation', 'be', 'place')
('PROPN', 'collect', 'due')
('group', 'accept', 'he')
('PROPN', 'be', 'force')
('PROPN', 'exert', 'force')
