('mildness', 'mean', 'school')
('PROPN', 'lose', 'force')
('PROPN', 'lose', 'soldier')
('blaze', 'be', 'door')
('people', 'be', 'calligraphy')
('authority', 'blame', 'militant')
('celebration', 'will', 'place')
('hundred', 'weed', 'lender')
('state', 'be', 'specialist')
('state', 'have', 'specialist')
('prosecutor', 'be', 'evidence')
('PROPN', 'respect', 'right')
('PROPN', 'guarantee', 'freedom')
('PROPN', 'quote', 'PROPN')
('PROPN', 'should', 'president')
('PROPN', 'lead', 'PROPN')
('government', 'should', 'time')
('PROPN', 'take', 'lead')
('system', 'be', 'driver')
('donor', 'will', 'gift')
('part', 'will', 'harbor')
('politician', 'wear', 'opinion')
('PROPN', 'admit', 'murder')
('crude', 'settle', 'penny')
('PROPN', 'have', 'hint')
('PROPN', 'empower', 'enterprise')
('PROPN', 'have', '30,000')
('man', 'take', 'she')
('PROPN', 'provide', 'way')
('shooter', 'to', 'act')
('shooter', 'provide', 'sort')
('government', 'issue', 'storm')
('PROPN', 'lead', 'chorus')
('company', 'offer', 'insurance')
('company', 'pay', 'fine')
('nation', 'dole', 'trillion')
('PROPN', 'have', 'goal')
('visit', 'will', 'drive')
('t', 'hasn', 'that')
('fan', 'will', 'coupon')
('PROPN', 'pick', 'secondary')
('patient', 'might', 'what')
('attempt', 'involve', 'misreading')
('PROPN', 'do', 'which')
('government', 'to', 'which')
('genetic', 'to', 'quality')
('film', 'owe', 'lot')
('PROPN', 'intensify', 'assault')
('t', 'have', 'insurance')
('email', 'come', 'I')
('jurist', 'carry', 'meaning')
('clipper', 'finish', 'last')
('report', 'highlight', 'area')
('country', 'have', 'plan')
('other', 'to', 'that')
('PROPN', 'bond', 'tightrope')
('PROPN', 'have', 'tightrope')
('market', 'begin', 'visitor')
('market', 'attract', 'visitor')
('PROPN', 'give', 'out')
('PROPN', 'have', 'progress')
('champion', 'have', 'cut')
('PROPN', 'tell', 'reporter')
('PROPN', 'identify', 'PROPN')
('audit', 'find', 'consultant')
('PROPN', 'hit', 'line')
('PROPN', 'use', 'that')
('PROPN', 'face', 'PROPN')
('PROPN', 'lease', 'shop')
('preparation', 'can', 'coach')
('PROPN', 'bring', 'lot')
('assassin', 'catch', 'lift')
('PROPN', 'echo', 'comment')
('election', 'would', 'government')
('prince', 'throw', 'party')
('bill', 'provide', 'incentive')
('PROPN', 'play', 'brand')
('PROPN', 'have', 'yard')
('trouble', 'lead', 'profit')
('expense', 'to', 'revenue')
('PROPN', 'be', 'good')
('resignation', 'have', 'standing')
('report', 'feature', 'series')
('t', 'name', 'bill')
('bank', 'to', 'share')
('cane', 'have', 'year')
('percent', 'have', 'PROPN')
('PROPN', 'do', 'braille')
('PROPN', 'spend', 'time')
('teacher', 'to', 'lot')
('PROPN', 't', 'it')
('deputy', 'investigate', 'burglary')
('PROPN', 'provide', '%')
('PROPN', 'curtail', 'cooperation')
('parent', 'support', 'bid')
('child', 'have', 'school')
('member', 'cross', 'aisle')
('PROPN', 'have', 'thing')
('entertainmentminute', 'be', 'condemnation')
('PROPN', 'be', 'wine')
('board', 'approve', 'plan')
('judge', 'fulfill', 'responsibility')
('PROPN', 'lead', 'campaign')
('spokesperson', 'do', 'response')
('hand', 'touch', 'ground')
('champ', 'want', 'PROPN')
('PROPN', 'lack', 'foundation')
('snow', 'cause', 'tailback')
('people', 'know', 'legislation')
('worker', 'pay', 'bill')
('investigator', 'could', 'he')
('PROPN', 'accuse', 'PROPN')
('programme', 'include', 'course')
('quality', 'encourage', 'interaction')
('quality', 'foster', 'discovery')
('baby', 'should', 'price')
('PROPN', 'express', 'disappointment')
('weakness', 'include', 'inspection')
('maker', 'reject', 'claim')
('chief', 'defend', 'troop')
('interpretation', 'gain', 'ground')
('post', 'express', 'everything')
('company', 'suffer', 'loss')
('PROPN', 'put', 'PROPN')
('food', 'have', 'twist')
('people', 'to', 'money')
('chocolate', 'take', 'swirl')
('PROPN', 'throw', 'strike')
('PROPN', 'hit', 'PROPN')
('PROPN', 'cross', 'line')
('blaze', 'damage', 'home')
('flooding', 'force', 'people')
('paper', 'describe', 'it')
('investor', 'worry', 'executive')
('investor', 'protect', 'executive')
('shopper', 'jam', 'store')
('boss', 'use', 'that')
('PROPN', 'have', 'right')
('people', 'give', 'pay')
('other', 'might', 'tip')
('report', 'propose', 'installation')
('player', 'appreciate', 'loyalty')
('head', 'coach', 'job')
('promise', 'be', 'result')
('PROPN', 'maintain', 'record')
('PROPN', 'hit', 'head')
('PROPN', 'reel', 'game')
('PROPN', 'celebrate', 'road')
('PROPN', 'tell', 'PROPN')
('PROPN', 'have', 'envoy')
('academic', 'accuse', 'administration')
('PROPN', 'supply', 'percent')
('PROPN', 'charge', 'bank')
('Police', 'have', 'assurance')
('t', 'be', 'threat')
('t', 'pose', 'threat')
('PROPN', 'note', 'family')
('people', 'show', 'improvement')
('PROPN', 'thwart', 'prosecution')
('PROPN', 'have', 'shopper')
('agreement', 'make', 'progress')
('PROPN', 'lead', 'endorsement')
('PROPN', 'have', 'endorsement')
('PROPN', 'headline', 'fundraiser')
('PROPN', 'shoot', 'girl')
('PROPN', 'dump', 'body')
('Police', 'describe', 'suspect')
('president', 'lose', 'clout')
('measure', 'include', 'cut')
('PROPN', 'repurchase', 'share')
('PROPN', 'have', 'commitment')
('equipment', 'begin', 'production')
('law', 'have', 'deal')
('PROPN', 'could', 'author')
('people', 'recommend', 'music')
('PROPN', 'have', 'support')
('PROPN', 'have', 'recognition')
('discovery', 'bring', 'number')
('charity', 'sponsor', 'project')
('record', 'would', 'pattern')
('PROPN', 'will', 'time')
('people', 'develop', 'dementia')
('people', 'develop', 'cancer')
('defender', 'rival', 'PROPN')
('defender', 'win', 'PROPN')
('PROPN', 'beat', 'PROPN')
('speculator', 'be', 'oil')
('company', 'be', 'job')
('lamb', 'cost', 'euro')
('shooting', 'fuel', 'debate')
('People', 'recognise', 'place')
('PROPN', 'have', 'nation')
('PROPN', 'average', 'yard')
('researcher', 'base', 'finding')
('mother', 'tell', 'they')
('rider', 'give', 'grade')
('crew', 'will', 'that')
('PROPN', 'do', 'lighting')
('rehearsal', 'be', 'place')
('liberal', 'will', 'anyone')
('star', 'have', 'choice')
('doctor', 'advise', 'she')
('research', 'will', 'variety')
('bacteria', 'to', 'resistance')
('farewell', 'take', 'place')
('slum', 'burn', 'kiosk')
('search', 'uncover', 'g')
('PROPN', 'have', 'all')
('agency', 'be', 'industry')
('people', 'face', 'that')
('party', 'have', 'level')
('event', 'have', 'potential')
('PROPN', 'make', 'sense')
('government', 'will', 'super')
('PROPN', 'be', 'energy')
('PROPN', 'raise', 'price')
('worker', 'use', 'pitchfork')
('union', 'urge', 'shareholder')
('accident', 'have', 'passenger')
('PROPN', 'last', 'game')
('government', 'be', 'what')
('PROPN', 'be', 'itself')
('PROPN', 'be', 'itself')
('sector', 'could', '2')
('sector', 'create', 'job')
('PROPN', 'contact', 'authority')
('PROPN', 'have', 'less')
('PROPN', 'announce', 'information')
('PROPN', 'have', 'implementation')
('PROPN', 'say', 'signal')
('fiancee', 'attend', 'repatriation')
('character', 'say', 'what')
('phase', 'will', 'part')
('PROPN', 'have', 'half')
('PROPN', 'pay', '500,000')
('illness', 'travel', 'fun')
('illness', 'have', 'toll')
('doctor', 'do', 'most')
('PROPN', 'urge', 'creation')
('PROPN', 'have', 'advantage')
('rat', 'get', 'it')
('PROPN', 'report', 'rise')
('dog', 'could', 'name')
('PROPN', 'do', 'form')
('academy', 'create', 'script')
('PROPN', 'describe', 'privation')
('software', 'take', 'analytic')
('family', 'select', 'suit')
('lawyer', 'face', 'harm')
('public', 'can', 'proceeding')
('PROPN', 'intercept', 'pass')
('PROPN', 'recover', 'fumble')
('PROPN', 'do', 'change')
('government', 'be', 'law')
('government', 'have', 'barrier')
('PROPN', 'reiterate', 'intent')
('webinar', 'will', 'place')
('export', 'will', 'investment')
('company', 'have', 'policy')
('militant', 'claim', 'hostage')
('military', 'be', 'hostage')
('military', 'deny', 'report')
('chemo', 'sap', 'life')
('military', 'do', 'itself')
('leg', 'take', 'place')
('PROPN', 'fire', 'range')
('PROPN', 'have', 'record')
('miner', 'survive', 'fire')
('issue', 'have', 'PROPN')
('volume', 'have', 'pride')
('PROPN', 'do', 'job')
('PROPN', 'have', 'partnership')
('customer', 'confirm', 'application')
('PROPN', 'support', 'appointment')
('rice', 'will', 'PROPN')
('Police', 'take', 'step')
('tradition', 'have', 'pedigree')
('PROPN', 'have', 'game')
('PROPN', 'concede', 'goal')
('t', 'have', 'answer')
('PROPN', 'have', 'battle')
('PROPN', 'face', 'count')
('announcement', 'precede', 'threat')
('cousin', 'secure', 'second')
('PROPN', 'hire', 'PROPN')
('campaign', 'turn', 'database')
('PROPN', 'to', 'nannye')
('PROPN', 'make', 'judgement')
('marina', 'attract', 'lot')
('fence', 'would', 'power')
('barrage', 'would', 'power')
('book', 'could', 'some')
('lesson', 'will', 'emphasis')
('bill', 'include', 'phrase')
('PROPN', 'beat', 'they')
('play', 'orchestrate', 'return')
('man', 'defeat', 'PROPN')
('policeman', 'may', 'spree')
('peloton', 'sweep', 'they')
('PROPN', 'rule', 'vaccine')
('decade', 'have', 'strain')
('merger', 'would', 'scrutiny')
('PROPN', 'interrupt', 'robbery')
('candidate', 'raise', 'hand')
('release', 'be', 'debate')
('stimulus', 'will', 'growth')
('PROPN', 'play', 'PROPN')
('study', 'have', 'acid')
('company', 'be', 'money')
('store', 'clear', 'property')
('PROPN', 'promise', 'reward')
('economy', 'have', 'corner')
('lawsuit', 'ask', 'company')
('PROPN', 'view', 'PROPN')
('t', 'have', 'it')
('administration', 'push', 'he')
('brouhaha', 'could', 'damage')
('euro', 'be', 'hand')
('programmer', 'will', 'you')
('ticket', 'include', 'admission')
('bank', 'make', 'profit')
('relationship', 'demonstrate', 'threat')
('woman', 'suffer', 'head')
('PROPN', 'be', 'directory')
('PROPN', 'turn', 'they')
('t', 'stop', 'gang')
('brazilian', 'remember', 'one')
('activity', 'be', 'employment')
('greed', 'provide', 'backdrop')
('PROPN', 'have', 'group')
('pass', 'mean', 'salmon')
('action', 'deepen', 'struggle')
('PROPN', 'die', 'threat')
('name', 'hold', 'job')
('PROPN', 'have', 'programme')
('storm', 'knock', 'power')
('price', 'have', 'inflation')
('PROPN', 'announce', 'plan')
('PROPN', 'to', 'troop')
('PROPN', 'tell', 'officer')
('explosion', 'kill', 'people')
('explosion', 'injure', '20')
('council', 'would', 'land')
('council', 'donate', 'land')
('member', 'have', 'evening')
('PROPN', 'compare', 'spending')
('PROPN', 'would', 'thing')
('PROPN', 'do', 'it')
('PROPN', 'support', 'bridge')
('PROPN', 'kill', 'it')
('PROPN', 'retain', 'enthusiasm')
('PROPN', 'release', 'PROPN')
('image', 'may', 'much')
('approach', 'will', 'it')
('suite', 'provide', 'flexibility')
('weather', 'bode', 'mountain')
('weather', 'have', 'mountain')
('member', 'kick', 'group')
('member', 'punch', 'group')
('one', 'have', 'responsibility')
('case', 'include', 'case')
('service', 'take', 'place')
('egg', 'contain', 'acid')
('vehicle', 'gather', 'PROPN')
('vehicle', 'have', 'PROPN')
('t', 'use', 'it')
('PROPN', 'hear', 'word')
('show', 'describe', 'itself')
('PROPN', 'co', 'which')
('dollar', 'be', 'wonder')
('rapper', 'keep', 'stake')
('driver', 'open', 'fire')
('conservative', 'decry', 'anything')
('PROPN', 'do', 'thing')
('PROPN', 'put', 'money')
('company', 'would', 'share')
('appointment', 'to', 'coaching')
('release', 'have', 'roster')
('bond', 'face', 'issue')
('PROPN', 'say', 'issue')
('PROPN', 'resent', 'alliance')
('remake', 'take', 'dollar')
('thousand', 'flee', 'fighting')
('PROPN', 'downgrade', 'bank')
('test', 'will', 'effect')
('information', 'visit', 'PROPN')
('concern', 'have', 'war')
('child', 'attend', 'school')
('politician', 'have', 'pressure')
('reason', 'include', 'wind')
('PROPN', 'stage', 'week')
('PROPN', 'miss', 'game')
('PROPN', 'strike', 'goal')
('PROPN', 'notch', 'victory')
('PROPN', 'be', 'deadline')
('PROPN', 'hurt', 'ankle')
('team', 'make', 'preparation')
('lot', 'not', 'chance')
('investor', 'can', 'replay')
('pupil', 'have', 'right')
('authority', 'have', 'net')
('bidder', 'could', 'film')
('bidder', 'slot', 'it')
('couple', 'kiss', 'PROPN')
('tagline', 'take', 'PROPN')
('PROPN', 'squeak', 'win')
('guest', 'have', 'selection')
('t', 'watch', 'PROPN')
('labor', 'cost', '475,000')
('PROPN', 'make', 'dinner')
('center', 'will', 'opportunity')
('strongman', 'drop', 'claim')
('fish', 'have', 'problem')
('PROPN', 'will', 'defence')
('PROPN', 'have', 'PROPN')
('PROPN', 'set', 'prison')
('company', 'have', 'more')
('exercise', 'provide', 'contrast')
('government', 'be', 'sovereignty')
('government', 'to', 'agency')
('PROPN', 'sell', 'PROPN')
('prosecution', 'drop', 'charge')
('man', 'want', 'himself')
('man', 'have', 'himself')
('people', 'to', 'PROPN')
('right', 'include', 'right')
('embassy', 'issue', 'statement')
('violence', 'would', 'commitment')
('administration', 'have', 'hundred')
('death', 'have', 'debate')
('work', 'mean', 'something')
('money', 'be', 'hand')
('PROPN', 'help', 'chance')
('reporter', 'try', 'PROPN')
('doctor', 'have', 'case')
('model', 'demonstrate', 'smartphone')
('PROPN', 'will', 'double')
('voter', 'will', 'idea')
('party', 'be', 'level')
('PROPN', 'use', 'PROPN')
('demand', 'be', 'PROPN')
('information', 'visit', 'PROPN')
('operation', 'prompt', 'PROPN')
('equipment', 'could', 'passenger')
('PROPN', 'make', 'gaffe')
('attack', 'kill', 'people')
('youngster', 'do', 'anybody')
('call', 'have', 'anybody')
('exercise', 'burn', 'calorie')
('ad', 'feature', 'actress')
('cleaner', 'suffer', 'head')
('member', 'to', 'division')
('PROPN', 'return', '25.90')
('diver', 'do', 'wreck')
('PROPN', 'observe', 'group')
('PROPN', 'instigate', 'killing')
('PROPN', 'order', 'killing')
('people', 'say', 'PROPN')
('performance', 'reflect', 'strength')
('exchange', 'reflect', 'struggle')
('PROPN', 'begin', 'career')
('PROPN', 'have', 'approach')
('seed', 'create', 'longing')
('ball', 'flick', 'pad')
('PROPN', 'win', 'meeting')
('PROPN', 'lead', 'series')
('PROPN', 'have', 'five')
('PROPN', 'do', 'PROPN')
('flood', 'undermine', 'value')
('PROPN', 'ask', 'voter')
('attacker', 'blow', 'herself')
('problem', 'could', 'disease')
('t', 'put', 'money')
('thousand', 'join', 'protest')
('PROPN', 'open', 'scoring')
('PROPN', 'provide', 'assessment')
('father', 'never', 'guitar')
('rioting', 'have', 'call')
('artist', 'will', 'lifeline')
('PROPN', 'adapt', 'it')
('tradition', 'may', 'role')
('mayor', 'to', 'appointment')
('PROPN', 'open', 'lead')
('t', 'seek', 'treatment')
('lender', 'forgive', 'part')
('PROPN', 'send', 'letter')
('volunteer', 'express', 'sadness')
('problem', 'have', 'legacy')
('PROPN', 'have', 'share')
('PROPN', 'secure', 'victory')
('PROPN', 'have', 'stage')
('PROPN', 'come', 'elusive')
('PROPN', 'have', 'move')
('PROPN', 'capture', 'which')
('PROPN', 'claim', 'which')
('PROPN', 'start', 'game')
('military', 'put', 'troop')
('government', 'be', 'break')
('lender', 'will', 'break')
('company', 'increase', 'profit')
('truce', 'have', 'situation')
('critic', 'accuse', 'president')
('PROPN', 'have', 'whom')
('party', 'remain', 'system')
('PROPN', 'defend', 'system')
('president', 'can', 'image')
('euro', 'have', 'peak')
('vote', 'would', 'uncertainty')
('song', 'describe', 'reluctance')
('lot', 'be', 'decision')
('PROPN', 'have', 'term')
('ad', 'feature', 'adviser')
('company', 'make', 'rocket')
('company', 'have', 'they')
('PROPN', 'can', 'way')
('PROPN', 'make', 'stop')
('PROPN', 'wait', 'year')
('production', 'displace', 'investment')
('PROPN', 'tell', 'reporter')
('fisherman', 'face', 'prosecution')
('people', 'lose', 'home')
('work', 'predate', 'work')
('child', 'will', 'chance')
('parent', 'aren', 't')
('PROPN', 'have', 'following')
('PROPN', 'have', 'training')
('PROPN', 'have', 'advantage')
('PROPN', 'tell', 'reporter')
('investigator', 'describe', 'site')
('PROPN', 'apply', 'research')
('brewery', 'say', 'work')
('pair', 'have', 'incident')
('PROPN', 'be', 'game')
('cash', 'feature', 'information')
('seller', 'understand', 'fact')
('comment', 'cast', 'doubt')
('level', 'have', 'effect')
('improvement', 'make', 'contribution')
('company', 'be', 'push')
('hill', 'boast', 'view')
('hooley', 'involve', 'PROPN')
('driver', 'would', 'improvement')
('research', 'set', 'what')
('people', 'suffer', 'strain')
('area', 'have', 'sofa')
('wife', 'do', 'it')
('team', 'will', 'plan')
('study', 'link', 'dose')
('pr', 'would', 'PROPN')
('magazine', 'cost', '2.50')
('company', 'carry', 'passenger')
('banker', 'to', 'head')
('government', 'shun', 'PROPN')
('official', 'have', 'involvement')
('PROPN', 'give', 'last')
('builder', 'find', 'object')
('switch', 'have', 'series')
('contractor', 'have', 'immunity')
('motivation', 'bring', 'we')
('yardstick', 'achieve', 'score')
('guard', 'have', 'gunfire')
('part', 'reflect', 'fall')
('PROPN', 'have', 'pride')
('carrier', 'will', 'service')
('use', 'would', 'departure')
('journalist', 'have', 'that')
('company', 'apply', 'platform')
('PROPN', 'have', 'tear')
('executive', 'can', 'salary')
('court', 'grant', 'award')
('Police', 'urge', 'anyone')
('site', 'employ', 'ransomware')
('PROPN', 'approach', 'some')
('PROPN', 'say', 'some')
('issue', 'do', 'problem')
('accreditation', 'allow', 'community')
('plan', 'have', 'thing')
('name', 'honor', 'founder')
('PROPN', 'disclose', 'condition')
('PROPN', 'have', 'election')
('desire', 'can', 'basis')
('military', 'never', 'he')
('onion', 'take', 'place')
('group', 'be', 'debris')
('t', 'face', 'isolation')
('country', 'have', 'month')
('man', 'send', 'money')
('voter', 'should', 'PROPN')
('group', 'be', 'lack')
('PROPN', 'win', 'drama')
('internship', 'can', 'picking')
('soldier', 'have', 'troop')
('t', 'match', 'one')
('PROPN', 'have', 'trust')
('PROPN', 'pass', 'bill')
('aircraft', 'enter', 'service')
('team', 'display', 'effort')
('team', 'miss', 'shot')
('index', 'have', 'cent')
('index', 'have', '10')
('scientist', 'to', 'behaviour')
('wave', 'come', 'car')
('wave', 'toss', 'car')
('wave', 'carry', 'people')
('man', 'be', 'ring')
('PROPN', 'denounce', 'deployment')
('government', 'distance', 'itself')
('PROPN', 'reproduce', 'dribble')
('viewer', 'interpret', 'black')
('force', 'propel', 'they')
('PROPN', 'be', 'itself')
('insurer', 'can', 'woman')
('judge', 'weigh', 'evidence')
