subject_lemma,verb_lemma,object_lemma
novel,explore,chaos
concert,include,two
thing,aren,t
PROPN,use,point
none,have,injury
rain,have,we
index,drop,percent
company,have,stockpile
violence,have,thousand
man,leave,house
PROPN,tell,broadcaster
court,announce,ruling
subject,have,fraud
generation,to,planet
official,deny,this
percent,favor,repeal
opponent,have,she
PROPN,say,she
deal,may,end
force,be,which
PROPN,accept,it
PROPN,visit,PROPN
PROPN,score,third
team,challenge,constitutionality
PROPN,exchange,e
PROPN,should,concern
researcher,note,child
PROPN,order,basket
documentary,be,television
company,estimate,damage
usc,play,host
PROPN,report,result
PROPN,have,season
PROPN,finish,no
PROPN,take,par
absence,be,negotiation
PROPN,keep,forecast
country,want,peace
t,recognize,it
half,would,option
PROPN,beat,PROPN
vote,provoke,dissent
bank,lend,reserve
PROPN,bestow,honor
PROPN,have,office
PROPN,flee,scene
hammerhead,have,chance
proposal,be,country
PROPN,change,this
administration,include,PROPN
pair,have,offence
t,worn,they
oasis,have,vote
law,prevent,marriage
economy,to,thank
fear,prompt,I
team,have,result
user,put,it
dust,be,crop
photograph,can,dismay
PROPN,take,old
PROPN,have,old
PROPN,need,pitch
exile,restart,march
PROPN,have,transmission
company,be,recall
t,face,sanction
PROPN,deny,allegation
t,allow,anybody
t,hurl,abuse
power,supply,manufacturer
PROPN,tell,juror
election,deliver,victory
detractor,have,issue
club,be,itself
club,have,itself
nature,convey,hope
PROPN,claim,it
PROPN,offer,resident
resident,turn,it
PROPN,pass,it
PROPN,sell,that
seal,make,surveyor
t,steal,amount
t,skip,amount
t,make,speech
PROPN,say,which
condition,have,implication
ministry,ask,medium
democracy,have,page
job,would,who
worker,will,pay
snow,be,we
People,may,themselves
PROPN,to,taxis
PROPN,broaden,taxis
husband,bring,she
nature,draw,they
individual,can,credit
volunteer,would,fate
shareholder,have,hand
officer,have,resident
author,describe,encounter
PROPN,refer,question
PROPN,have,decision
PROPN,never,repair
PROPN,blast,debate
PROPN,raise,suspicion
scoop,look,beer
PROPN,play,game
police,blame,killing
soldier,be,report
report,will,discussion
warming,might,nation
PROPN,have,agreement
gunman,open,fire
PROPN,show,interest
automaker,be,search
program,chronicle,fortune
PROPN,take,shot
PROPN,use,idea
PROPN,express,concern
minister,have,family
t,want,attention
fish,be,something
agency,have,boy
deal,will,transfer
PROPN,assume,obligation
PROPN,will,approach
PROPN,score,run
authority,study,request
PROPN,tell,meeting
PROPN,say,nickname
police,collect,footage
wildfire,spew,amount
PROPN,blame,PROPN
transaction,cause,harm
PROPN,slide,skate
exposure,teach,system
hour,to,appetite
hour,have,appetite
entity,implement,PROPN
aide,call,decision
change,include,degradation
PROPN,miss,conversion
family,like,PROPN
PROPN,have,freeze
class,buy,product
company,want,that
actor,capture,heat
company,have,petition
PROPN,miss,penalty
PROPN,realize,extent
PROPN,cover,issue
PROPN,provide,blogroll
fish,can,dive
fish,return,flight
development,give,chance
development,insure,failure
PROPN,run,team
administration,do,several
PROPN,have,24
PROPN,handle,boarding
people,taste,variety
PROPN,gain,percent
PROPN,add,percent
PROPN,advance,percent
PROPN,show,disrespect
wave,hamper,effort
crew,find,sign
trapping,prevent,PROPN
woman,be,goat
people,be,sport
t,give,impression
involvement,raise,question
video,show,guard
trip,raise,hope
diplomacy,could,solution
proposal,have,approval
core,have,resident
%,expect,same
time,defer,obligation
information,show,involvement
corruption,worsen,impact
PROPN,give,yard
PROPN,manage,46
economy,have,hope
PROPN,have,week
hangover,follow,exception
PROPN,have,it
t,see,evening
company,earn,cent
PROPN,quote,official
miner,escape,blast
hope,liberate,we
percent,rearrange,curriculum
minister,have,test
PROPN,have,good
report,cite,source
nation,cast,ballot
officer,be,check
nation,have,most
attorney,can,PROPN
bank,to,asset
PROPN,beat,PROPN
Police,identify,she
researcher,could,female
PROPN,have,waterboarding
PROPN,make,announcement
fan,may,it
butler,score,29
country,have,area
PROPN,be,what
PROPN,have,title
PROPN,reach,final
PROPN,defame,she
PROPN,to,distance
PROPN,protect,relationship
PROPN,ferne,PROPN
worker,enter,walkway
policeman,to,I
t,receive,money
enemy,can,recruit
protestor,burn,flag
people,prepare,party
PROPN,average,point
oil,reach,high
candidate,have,visit
one,answer,door
PROPN,telephone,adult
system,can,virus
nephew,veto,that
PROPN,buy,PROPN
PROPN,show,might
PROPN,produce,quarter
people,need,bit
PROPN,tell,PROPN
point,separate,they
company,be,more
university,forbid,which
PROPN,would,summit
business,treat,mid
sale,affect,landowner
artist,create,facsimile
slop,cause,death
screening,save,life
list,include,selection
PROPN,know,hope
board,can,increase
owner,would,business
state,have,monopoly
PROPN,call,PROPN
landslide,have,people
landslide,may,two
PROPN,sell,business
t,get,a
nature,raise,question
PROPN,use,portfolio
PROPN,end,session
PROPN,pretend,each
attack,follow,visit
league,fine,PROPN
league,bar,PROPN
sale,show,increase
side,pick,wicket
immigrant,send,money
state,have,history
poll,favor,PROPN
stance,could,PROPN
PROPN,be,word
PROPN,assume,secret
restaurant,have,bread
PROPN,tell,father
car,have,way
reward,outstrip,those
lawyer,stage,coup
PROPN,have,most
letter,hand,government
letter,urge,government
PROPN,have,indication
government,to,shoulder
producer,have,euro
company,spend,less
toll,might,much
PROPN,excel,which
family,own,PROPN
PROPN,have,PROPN
vocal,transform,soul
PROPN,have,question
PROPN,have,goal
PROPN,allow,none
PROPN,break,advantage
PROPN,hold,advantage
PROPN,take,advantage
PROPN,will,PROPN
people,flap,arm
people,run,arm
people,do,kind
government,to,university
trial,will,place
president,will,remark
list,put,he
PROPN,have,employee
plan,include,extension
price,found,PROPN
journalist,have,family
horror,aren,t
study,show,hand
PROPN,be,death
exhibition,could,place
PROPN,will,it
PROPN,would,capability
PROPN,soften,man
PROPN,have,testing
PROPN,provide,PROPN
PROPN,be,PROPN
PROPN,seek,he
study,find,smoker
alcohol,can,bacteria
alcohol,clean,hand
PROPN,attract,viewer
adult,remain,debt
kid,form,guard
immunity,could,competition
immunity,raise,concern
withdrawal,will,charge
foe,to,point
PROPN,lob,pass
PROPN,serve,set
PROPN,have,tie
tension,have,tie
rival,prefer,solution
door,remain,success
fee,be,customer
PROPN,beat,PROPN
resignation,bring,end
PROPN,unveil,warranty
jacket,sacrifice,sleekness
research,involve,people
PROPN,attribute,that
official,provide,figure
PROPN,prefer,car
PROPN,take,lead
kid,visit,exhibition
kid,be,taste
withdrawal,will,investment
PROPN,have,commitment
official,may,hand
chairman,build,apartment
PROPN,have,notion
person,come,month
person,spend,month
husband,be,tape
authority,to,search
parent,take,inventory
PROPN,have,dosing
judge,have,lawsuit
PROPN,can,text
tenant,face,battle
video,show,blanket
cost,will,what
fund,have,"57,000"
deal,would,share
PROPN,rank,31
PROPN,take,lead
PROPN,lose,it
PROPN,have,hit
loss,could,campaign
company,produce,that
one,can,you
movement,set,extreme
movement,hear,pianissimo
hospital,do,study
%,could,study
analyst,have,profit
camera,do,flash
doctor,realign,wrist
doctor,wrap,it
PROPN,would,other
ally,have,deal
blast,smash,window
people,should,place
people,stay,place
shoot,mean,little
customer,adopt,technology
government,can,bank
government,pledge,m
PROPN,deserve,success
rebel,come,goodwill
measure,would,havoc
growth,log,story
half,do,story
flooding,have,death
samarrai,have,time
administration,could,some
PROPN,threaten,PROPN
physiotherapist,have,job
percent,have,access
percent,have,option
campaign,have,claim
friend,respect,vote
PROPN,revive,hope
police,have,investigation
victory,would,authority
PROPN,to,term
majority,be,good
election,will,year
slowdown,take,effect
tornado,hit,damage
tornado,be,damage
governor,will,money
administration,be,plan
PROPN,drive,and-5
PROPN,face,and-5
PROPN,start,fixture
campaigner,have,reservoir
lopez,have,error
debris,mean,comet
PROPN,have,play
PROPN,have,play
revolution,undercut,concept
consumer,open,wallet
godfather,approach,he
PROPN,bother,PROPN
PROPN,use,offense
PROPN,have,toe
PROPN,open,eye
man,must,fine
PROPN,summon,ambassador
people,take,bit
PROPN,be,flop
crowd,cheer,flag
crowd,wave,flag
state,have,law
man,believe,he
other,seek,justification
pint,cost,8
PROPN,raise,prospect
official,will,that
case,involve,child
people,undergo,treatment
force,launch,offensive
proposal,will,setup
general,do,need
police,harass,he
PROPN,work,volley
law,prevent,cultivation
gunman,free,hostage
office,quote,he
proposal,provide,blueprint
farmer,should,neighbour
PROPN,save,game
PROPN,leave,inch
technology,underpin,part
judge,receive,nomination
judge,winnow,list
PROPN,have,something
t,do,that
PROPN,have,it
zeiger,paint,scenario
authority,to,terrorist
student,take,part
PROPN,see,trend
bill,leave,it
exam,turn,nothing
official,arrest,member
wind,will,amount
unemployment,create,job
people,access,PROPN
parent,attend,opening
student,tell,board
image,demean,heritage
PROPN,be,spending
PROPN,have,copy
fan,to,round
PROPN,tell,parliament
motorcycle,pull,fire
motorcycle,open,fire
group,have,base
patient,reduce,feeling
insurer,lead,way
conversation,take,place
defendant,carry,attack
resident,earn,less
witness,say,PROPN
t,match,dress
PROPN,perform,something
agent,have,power
PROPN,own,mean
PROPN,control,mean
prize,represent,chance
commitment,face,test
report,have,commission
award,include,documentary
PROPN,find,form
team,have,lead
PROPN,hit,wedge
PROPN,will,approval
PROPN,siphon,whom
PROPN,continue,programme
veteran,travel,visit
PROPN,shoot,percent
PROPN,have,point
report,include,proposal
report,propose,cool
child,to,they
child,compel,they
individual,display,level
PROPN,support,insurgent
fsis,reject,explanation
study,show,that
athlete,could,performance
t,hold,lead
lad,be,lot
quake,trigger,panic
people,run,panic
PROPN,take,aim
portis,turn,26
portis,be,season
PROPN,develop,debut
PROPN,make,debut
PROPN,give,start
death,include,case
smoker,face,risk
army,say,militant
amount,exceed,exabyte
PROPN,report,PROPN
guidance,extend,deadline
PROPN,use,quarter
technology,will,access
poll,give,PROPN
t,have,that
union,would,firing
teacher,do,support
virus,create,botnet
PROPN,have,weapon
government,have,vote
charity,be,aid
sprinter,be,pardon
hearing,mark,comment
rescue,do,damage
PROPN,have,decision
PROPN,have,hit
PROPN,score,run
jihadist,be,house
poll,expose,gulf
consideration,encourage,man
light,will,hour
judge,say,response
people,didn,which
result,include,charge
PROPN,provide,outlook
measure,helped,some
measure,give,confidence
measure,enter,market
PROPN,would,PROPN
actor,announce,intention
PROPN,pay,"98,500"
effort,may,she
hundred,isn,t
t,give,detail
PROPN,push,he
PROPN,barge,he
PROPN,intimidate,he
teen,have,risk
PROPN,make,reduction
PROPN,to,agreement
opposition,gather,support
PROPN,visit,www.connectedu.net
PROPN,call,617
PROPN,helped,PROPN
t,know,what
candidate,to,view
fundraiser,have,campaign
PROPN,need,25th
leak,reveal,cabinet
analyst,tell,PROPN
PROPN,may,land
foundation,will,understanding
foundation,increase,understanding
PROPN,be,employee
PROPN,sell,asset
PROPN,transfer,engineer
t,deserve,this
official,express,concern
flat,keep,look
PROPN,chip,tooth
protester,surround,office
PROPN,would,possibility
PROPN,have,PROPN
PROPN,close,border
PROPN,impose,trade
PROPN,amass,yard
storm,disrupt,supply
workout,give,week
analysis,ignore,number
PROPN,take,equation
PROPN,add,idea
hundred,ransack,store
agreement,would,minister
PROPN,be,time
PROPN,provide,opposition
PROPN,fingertip,save
attack,have,implication
attack,underline,need
PROPN,raise,possibility
murder,have,debate
tension,be,wedding
rebel,accuse,PROPN
alcohol,can,swelling
PROPN,have,point
PROPN,forgo,pleasure
PROPN,take,turn
club,should,player
PROPN,will,culture
author,populate,novel
customer,chase,order
PROPN,have,language
people,should,mess
government,have,we
t,have,any
PROPN,enter,building
victory,would,edge
move,have,many
decision,undermine,dollar
officer,do,nothing
PROPN,have,history
PROPN,have,profile
troop,exchange,sweet
police,find,purse
warming,may,diversity
caller,may,6446
brief,restate,argument
PROPN,hit,shot
PROPN,have,three
actor,launch,proceeding
change,bring,it
PROPN,have,drawdown
government,grant,money
hospital,to,ventilator
business,spend,kind
issue,have,potential
bill,average,percent
PROPN,have,side
hospice,transform,life
doctor,deny,charge
individual,seek,companion
friend,create,lasagna
PROPN,have,goal
PROPN,convert,try
agency,fine,company
company,have,plan
authority,clamp,curfew
driver,choose,gear
expectation,provide,idea
PROPN,punch,he
PROPN,need,suit
PROPN,announce,program
PROPN,have,"222,000"
legislator,have,skybox
PROPN,have,control
order,grant,permission
star,have,camera
co,voice,hope
PROPN,be,recovery
PROPN,withdraw,ambassador
PROPN,claim,all
PROPN,set,rioting
government,take,office
studyʼs,lead,author
t,have,girlfriend
PROPN,be,mph
redesign,can,cost
leader,release,detainee
fighting,catch,member
people,drank,water
PROPN,have,chance
thing,might,wronger
authority,have,people
PROPN,call,timeout
PROPN,hold,ball
PROPN,come,timeout
centre,provide,service
PROPN,hate,it
PROPN,become,t
people,be,word
government,should,policy
leadership,to,immunity
78p,pair,feature
vegetable,take,lot
activist,stick,shoe
plan,have,fear
commissioner,to,consensus
PROPN,will,star
family,have,body
page,feature,biography
146th,rank,PROPN
146th,do,same
visitor,can,video
visitor,upload,video
man,will,resource
officer,have,people
doctor,assess,situation
doctor,treat,it
government,have,charge
PROPN,have,advantage
PROPN,secure,break
government,have,reaction
organization,may,role
child,take,part
PROPN,give,kind
hospital,be,they
faithful,be,mosque
PROPN,allow,point
business,have,technology
force,launch,operation
lot,do,which
president,have,time
PROPN,have,kind
PROPN,have,enemy
president,have,meeting
PROPN,reference,that
PROPN,provide,evidence
eruption,kill,people
eruption,force,thousand
PROPN,would,threat
PROPN,have,duty
orange,glow,visibility
counter,fill,more
counter,make,more
government,can,liquidation
PROPN,astonish,PROPN
video,would,opposition
video,disturb,opposition
video,affect,relationship
food,have,specie
t,get,limit
white,have,black
PROPN,hit,pointer
PROPN,step,pointer
club,have,resilience
change,can,problem
difficulty,care,another
people,experience,anxiety
people,avoid,care
wind,carry,ember
advertiser,pay,35
finding,surprise,we
group,gain,fame
t,know,you
PROPN,card,66
PROPN,hit,162
program,would,family
PROPN,pledge,dollar
offense,convert,and-6
master,release,hour
master,spend,hour
PROPN,rank,no
president,have,power
authority,find,way
PROPN,close,border
PROPN,assert,right
realism,cancel,kind
triumph,make,straight
triumph,leave,lady
PROPN,score,point
law,require,home
store,add,worker
watchdog,order,it
PROPN,disclose,fee
PROPN,require,reseller
part,present,threat
PROPN,have,we
PROPN,should,placebo
PROPN,give,he
dispatch,use,test
opponent,be,dismissal
development,affect,understanding
dog,have,form
PROPN,have,breath
event,draw,spectator
panel,include,size
PROPN,have,authority
gentleman,to,name
general,have,proposal
PROPN,have,point
economic,be,carrier
figure,will,rise
PROPN,would,sort
town,sustain,business
aircraft,have,history
PROPN,build,pattern
goose,will,egg
technology,play,role
coal,to,electricity
coal,produce,electricity
t,show,skin
advocacy,could,newspaper
hr,tell,salary
victory,involve,plan
PROPN,want,that
astronomer,capture,moment
PROPN,decry,change
nation,to,credit
customer,to,face
PROPN,present,initiative
PROPN,beat,PROPN
folk,come,hill
folk,cheese,hill
folk,come,hill
player,think,time
emotion,play,role
blast,rock,neighborhood
winger,miss,game
student,understand,caucus
baby,boomer,memory
blitz,come,goal
PROPN,have,six
firm,lose,foothold
dog,can,itself
distributor,will,film
PROPN,win,picture
PROPN,tell,story
PROPN,enter,race
experience,have,I
