subject_lemma,verb_lemma,object_lemma
neighbour,have,it
meeting,take,place
belief,express,itself
band,roam,street
PROPN,announce,selection
people,wouldn,that
PROPN,make,decision
PROPN,have,act
environmentalist,rescue,penguin
father,have,job
PROPN,make,throw
PROPN,hang,throw
PROPN,end,season
PROPN,win,title
nature,have,call
bank,will,show
PROPN,will,damage
people,to,life
people,will,activity
government,would,charge
t,don,child
survivor,would,PROPN
tech,decide,surgery
t,have,mri
PROPN,create,website
rickroller,set,site
PROPN,have,most
figure,do,nothing
PROPN,tell,reporter
mother,leave,husband
PROPN,make,themselves
arch,stand,division
arch,symbolise,division
PROPN,face,inflation
strike,end,career
deposit,could,damage
user,can,idea
actor,crash,motorcycle
kick,come,top
kick,skim,top
PROPN,be,PROPN
PROPN,begin,effort
thousand,lose,business
man,want,PROPN
people,act,suspciously
concentration,be,militant
theatregoer,can,ticket
plea,echo,call
release,have,justice
member,throw,grenade
PROPN,bless,PROPN
PROPN,cite,year
PROPN,could,switch
PROPN,singe,line
people,can,journey
politician,lead,thousand
talent,have,auteur
PROPN,could,financing
investor,shore,profit
office,receive,fax
PROPN,would,they
PROPN,describe,crime
insolvency,cover,company
band,play,music
band,lay,wreath
police,enter,site
troop,could,surveillance
PROPN,back,reinstatement
doctor,be,survivor
percent,offer,coverage
plan,would,method
help,establish,method
leader,will,money
leader,save,money
leader,take,choice
man,hold,fire
researcher,recognise,marsupial
PROPN,choose,work
handbag,can,accent
provider,announce,that
player,threaten,rebellion
prosecutor,want,record
PROPN,repress,minority
PROPN,commit,suicide
focus,will,fall
vehicle,have,item
member,will,what
PROPN,go,police
PROPN,lead,police
state,establish,zone
man,take,bomb
t,have,interest
state,have,commander
PROPN,tell,reporter
internet,have,structure
t,remember,instance
revolutionary,want,whatever
cadbury,buy,acre
card,cost,25
authority,refuse,access
nephro,have,PROPN
book,could,cook
PROPN,receive,"270,000"
article,doesn,flicker
medium,have,flicker
PROPN,score,point
PROPN,have,rebound
PROPN,have,accuracy
official,tell,PROPN
PROPN,tell,reporter
PROPN,have,decision
flooding,cause,death
flooding,affect,people
PROPN,to,lead
school,have,program
client,would,charge
client,make,application
percent,have,beginning
installation,mark,era
pressure,bring,reward
official,say,what
PROPN,make,pointer
magistrate,have,member
PROPN,promise,lot
official,be,damage
PROPN,tell,investigator
trader,have,dollar
motorist,face,delay
judge,can,juvenile
equity,will,household
hotel,reopen,room
sale,credit,interest
sale,have,interest
inspection,find,problem
train,have,passenger
t,have,it
PROPN,have,word
t,crack,nut
punishment,could,end
PROPN,might,it
trophy,adorn,space
place,have,feel
PROPN,have,more
relative,have,inkling
PROPN,would,cabinet
PROPN,have,morning
venture,will,ship
venture,support,ship
official,have,team
assassination,have,violence
assassination,throw,election
visit,could,he
PROPN,provide,estimate
shop,take,500
shooting,take,place
PROPN,redirect,shot
PROPN,be,interest
regime,have,it
PROPN,have,attention
background,to,decision
t,call,timeout
man,show,sign
PROPN,will,lead
committee,have,hearing
government,have,that
PROPN,have,other
member,run,clinic
attack,vindicate,he
backing,spur,dream
backing,have,statelet
version,egg,justification
breakthrough,would,document
fact,remind,we
government,sacrifice,popularity
PROPN,have,member
PROPN,deserve,praise
people,have,attack
goalkeeper,cause,chaos
clarity,make,hand
fate,play,hand
person,can,person
PROPN,flood,town
guy,ask,I
PROPN,get,deficit
investigator,be,possibility
PROPN,be,support
woman,to,dream
investor,to,money
salmonella,contaminate,tomato
incident,raise,alarm
PROPN,provide,information
officer,use,PROPN
PROPN,learn,much
PROPN,can,PROPN
researcher,tell,meeting
drink,to,extract
population,be,"300,000"
officer,have,team
middleman,can,chief
t,get,it
PROPN,oppose,which
PROPN,would,PROPN
PROPN,have,21
move,could,gain
vaccine,have,approval
question,prompt,week
PROPN,could,dividend
doc,give,these
PROPN,carry,engagement
force,have,PROPN
PROPN,carry,bombing
jury,hear,exhibit
jury,examine,exhibit
jury,watch,day
suspect,need,licence
PROPN,string,completion
herd,do,this
PROPN,make,that
PROPN,ask,he
woman,tilt,percent
town,play,role
bug,cause,sickness
representative,attend,meeting
PROPN,take,trip
PROPN,have,season
fangupo,serve,year
PROPN,have,way
million,be,choice
PROPN,be,job
office,can,anyone
office,can,finding
language,give,percent
return,follow,violence
death,change,he
referee,do,incident
weed,love,garden
scientist,have,clue
PROPN,make,remark
party,to,stranglehold
patient,require,re
money,have,PROPN
petition,have,signature
PROPN,have,attorney
history,teach,anything
PROPN,get,break
PROPN,raise,concern
PROPN,receive,vote
PROPN,be,promotion
concept,have,problem
people,see,colorblind
PROPN,will,strategy
government,have,bid
leader,make,statement
nation,express,support
activist,have,PROPN
bank,will,intention
postman,face,environment
job,pay,250
PROPN,watch,race
official,adopt,camouflage
ship,may,cable
PROPN,know,man
prince,thread,stroke
PROPN,offer,lowdown
police,be,road
PROPN,build,lead
money,will,building
ministry,attribute,drop
tag,mean,revenue
official,see,PROPN
prosecutor,charge,he
PROPN,have,step
PROPN,hand,child
PROPN,have,PROPN
judge,have,retrial
action,give,hope
hospital,be,PROPN
PROPN,drop,player
PROPN,force,PROPN
PROPN,batter,PROPN
bank,have,time
PROPN,deserve,consecration
claimant,rise,rise
claimant,mark,rise
gunman,wound,driver
PROPN,buy,share
PROPN,have,shrine
PROPN,challenge,PROPN
doctor,will,regimen
win,put,PROPN
win,give,dream
council,to,issue
PROPN,buy,set
programme,will,you
minister,issue,statement
man,obtain,instruction
PROPN,claim,all
PROPN,have,all
PROPN,be,much
phisher,send,e
announcement,mark,blow
rage,break,surface
PROPN,have,operation
PROPN,hand,defeat
neighbor,have,talk
PROPN,have,graviance
government,be,precaution
government,cover,cough
judge,will,say
child,lead,process
PROPN,open,bookstore
PROPN,celebrate,championship
news,follow,report
Police,issue,appeal
PROPN,take,it
PROPN,define,it
delegate,say,duty
delegate,feel,duty
PROPN,can,criticism
veteran,mobilise,van
light,flash,van
memorial,decorate,yard
quake,cause,tsunami
president,have,idea
estimate,suggest,cost
datum,indicate,percent
economy,expand,percent
PROPN,implicate,one
medicine,include,36
examiner,have,step
examiner,do,step
film,have,supporter
investigator,examine,child
music,can,fan
minister,will,reply
PROPN,plan,wrinkle
PROPN,have,utmost
meeting,resume,talk
PROPN,cut,that
employer,predict,shock
PROPN,tell,PROPN
PROPN,create,lesson
analyst,watch,figure
edf,have,idea
bickering,have,PROPN
immigrant,have,friend
PROPN,be,detail
relocation,carry,estimate
PROPN,might,time
notice,take,week
move,follow,outrage
generation,join,force
guest,include,candidate
strain,could,legion
schoolmate,call,he
PROPN,have,expertise
client,include,PROPN
employee,roll,vehicle
action,will,PROPN
mayor,have,PROPN
agency,make,progress
sculpture,have,presence
PROPN,can,room
PROPN,have,claim
authority,be,race
party,draw,draft
PROPN,hold,primary
PROPN,win,matchup
PROPN,contribute,imagery
PROPN,promise,relation
spokesman,note,condition
PROPN,expel,diplomat
PROPN,boot,diplomat
operation,would,effort
PROPN,have,restraint
call,might,day
deal,give,PROPN
PROPN,pay,euro
court,order,police
PROPN,cover,it
goal,change,game
service,be,traction
family,be,bill
spawn,see,himself
PROPN,have,message
PROPN,mark,period
PROPN,go,feeling
PROPN,have,feeling
PROPN,would,move
people,have,request
player,drop,he
rebel,have,candidate
verdict,have,row
pullout,honour,pledge
flick,release,PROPN
PROPN,tell,reporter
man,threaten,staff
man,steal,cash
PROPN,can,improvement
woman,undermine,movement
shutdown,would,spread
shutdown,limit,number
PROPN,demand,retribution
topping,do,base
layup,lift,PROPN
inexperience,lead,stage
inexperience,set,stage
PROPN,tell,PROPN
page,have,fever
t,didn,house
result,raise,doubt
recession,be,dispute
t,have,fact
commander,have,step
economy,have,corner
PROPN,do,it
clawback,be,criminal
militia,attack,force
report,include,"25,000"
time,overtake,project
murder,could,militant
lender,be,focus
assailant,flee,scene
majority,will,resistance
commentator,know,identity
t,know,relative
practice,show,life
PROPN,choose,she
expert,tell,conference
war,have,PROPN
witness,call,911
politic,can,job
PROPN,suspend,staffer
PROPN,win,election
head,will,pat
candidate,reach,majority
man,attack,he
party,lose,three
stem,will,flower
universe,have,dimension
language,give,many
PROPN,tell,jury
PROPN,close,game
solo,find,I
PROPN,open,cafe
people,can,cup
people,enjoy,cup
audit,cover,hospital
rabbi,come,contribution
mandate,dissipate,opponent
friend,list,information
PROPN,have,yard
PROPN,have,yard
PROPN,have,homer
quartet,play,PROPN
Police,urge,anyone
PROPN,have,version
PROPN,want,which
survival,mean,death
army,will,afternoon
strategy,cover,sector
collider,could,hole
people,have,right
PROPN,take,lead
PROPN,grab,ring
sea,can,risk
student,have,virus
disease,can,memory
disease,find,way
raid,may,site
science,learn,more
thinker,have,crisis
collision,leave,leg
climate,leave,household
PROPN,do,action
PROPN,cast,glance
expert,have,infection
rebel,will,call
violation,can,owner
government,can,that
lawsuit,claim,damage
PROPN,take,office
PROPN,have,season
PROPN,should,effort
PROPN,should,anything
manufacturer,have,development
diplomat,be,support
PROPN,take,two
PROPN,to,rethink
people,will,that
player,have,point
land,be,lawsuit
root,have,little
tv,delay,start
group,have,moniker
force,have,role
killing,echo,attack
talk,have,agreement
observer,to,round
percent,show,sign
scientist,study,gene
half,involve,production
PROPN,rally,PROPN
PROPN,expect,cent
PROPN,undergo,surgery
survey,indicate,extreme
PROPN,pass,bill
PROPN,mandate,testing
dozen,confront,contingent
dozen,move,contingent
dozen,burn,car
nurse,find,success
PROPN,describe,role
fighting,have,PROPN
percent,have,improvement
industry,ready,itself
visitor,never,what
number,have,trade
farmer,be,trade
leader,deliver,lecture
water,come,promise
water,honour,promise
lender,face,period
PROPN,say,boy
company,must,report
government,buy,stake
photo,show,limb
PROPN,must,blessing
figure,suggest,problem
PROPN,say,video
PROPN,post,PROPN
staple,raise,bid
company,be,message
company,reset,password
director,want,veteran
finding,have,core
girl,pose,question
lender,have,rate
PROPN,have,PROPN
participant,attend,seminar
device,would,rhythm
percent,make,purchase
PROPN,keep,scoreboard
medium,call,what
company,generate,percent
airline,may,charge
navy,have,patrol
soldier,sailor,PROPN
PROPN,play,instrument
PROPN,attend,which
PROPN,replace,PROPN
test,can,source
gryder,shut,airport
PROPN,have,side
region,could,self
release,doesn,that
officer,burst,car
officer,search,car
PROPN,have,idea
army,defeat,assault
counterfeiter,tell,story
PROPN,win,18
lady,will,year
fraudster,offer,share
chairman,have,family
price,lift,inflation
price,pose,threat
state,would,call
PROPN,tell,agent
PROPN,be,problem
t,didn,period
opposition,block,highway
opposition,occupy,dozen
follower,oppose,pact
PROPN,tell,PROPN
viewer,see,what
people,will,idea
mathematician,be,strain
mathematician,have,strain
estimate,replace,estimate
PROPN,roar,team
PROPN,upset,team
PROPN,have,commercial
PROPN,have,commercial
PROPN,could,feeling
researcher,analyze,database
gangster,be,control
police,urge,citizen
ticket,will,ticket
fan,can,ticket
PROPN,be,treatment
study,find,treatment
allergist,view,treatment
eye,gouge,throat
water,pour,throat
regulator,to,approach
hacker,post,information
friend,have,gig
People,pass,poster
friend,have,sale
court,hear,relationship
court,have,relationship
woman,take,he
rise,will,question
meat,may,risk
research,show,risk
result,would,much
aspect,should,right
PROPN,would,issue
PROPN,debate,issue
PROPN,can,dynamic
government,will,they
leader,accuse,PROPN
envoy,end,round
model,feature,remote
offering,help,need
offering,be,support
PROPN,have,link
building,overturn,recommendation
government,set,program
state,file,countermotion
PROPN,see,she
family,deny,corruption
project,cost,pound
PROPN,oversee,employee
family,have,link
staff,have,strike
PROPN,crisscross,country
man,kill,number
PROPN,have,one
people,make,mistake
reward,outweigh,risk
guide,give,view
science,have,cause
science,have,cause
science,find,cause
PROPN,would,leadership
volatility,pose,implication
statement,lack,bite
g7,have,stomach
PROPN,have,that
center,to,service
PROPN,total,"125,107"
knowledge,have,school
airline,can,advantage
PROPN,would,PROPN
PROPN,heave,PROPN
host,should,you
memo,show,sale
soldier,could,information
PROPN,spray,forehand
PROPN,make,apology
PROPN,endow,school
quake,could,PROPN
citizen,have,protest
PROPN,make,all
report,boost,hope
recovery,be,traction
PROPN,sing,song
agency,have,inspector
PROPN,seek,clarification
PROPN,have,turn
PROPN,get,PROPN
demonstration,take,place
t,pay,interest
PROPN,accept,offer
PROPN,have,rise
intelligence,handle,other
carmaker,spend,PROPN
PROPN,have,PROPN
PROPN,have,statement
PROPN,begin,tradition
PROPN,buy,that
player,have,PROPN
volunteer,be,aid
group,have,member
company,quadruple,that
PROPN,have,one
boycott,infuriate,authority
PROPN,win,round
PROPN,have,chance
PROPN,strike,goal
PROPN,score,lead
PROPN,take,lead
volunteer,be,flier
PROPN,report,profit
physicist,use,this
ambulance,be,she
PROPN,tell,PROPN
artist,redesign,they
artist,send,they
PROPN,score,run
PROPN,have,academy
agreement,define,mission
pair,take,PROPN
player,enter,market
worry,could,investor
PROPN,infect,market
PROPN,drop,man
PROPN,treat,he
king,control,lever
PROPN,having,king
election,spark,violence
government,take,care
meltdown,push,they
authority,be,camp
society,show,tolerance
PROPN,top,PROPN
local,brush,protest
star,make,change
airline,have,delivery
consumer,may,4111
hearing,lack,suspense
t,didn,anyone
PROPN,to,which
consumer,spend,200
death,take,number
PROPN,call,he
t,entitle,that
t,shield,pin
t,don,pin
t,send,it
t,disclose,it
PROPN,pass,bill
PROPN,have,bill
government,do,responsibility
silverware,have,half
museum,have,half
effort,will,PROPN
effort,highlight,hassle
veteran,face,that
PROPN,have,backlog
PROPN,win,race
PROPN,tell,reporter
report,include,series
action,will,slowdown
PROPN,have,employee
decade,have,everything
price,have,cost
celebrity,ruin,performance
firm,win,ceo
firm,suffer,performance
PROPN,forecast,storm
one,want,that
t,doesn,much
PROPN,have,memo
PROPN,stand,shoulder
PROPN,hustle,PROPN
PROPN,make,axsis
PROPN,invade,PROPN
work,include,encounter
collapse,prompt,grief
t,blame,loss
authority,raid,house
authority,recover,cache
official,could,application
police,make,effort
message,discuss,addiction
winger,cap,time
PROPN,find,increase
ex,will,you
PROPN,cancel,show
militant,find,opportunity
establishment,grin,it
establishment,bore,it
lawsuit,name,pair
PROPN,hit,club
bomb,be,another
trial,tell,reason
appeal,attract,attention
dozen,be,lesson
counselor,play,role
child,improve,odd
student,examine,artifact
supporter,urge,PROPN
PROPN,spend,lot
mind,tell,he
statement,confirm,case
PROPN,accept,it
coin,show,PROPN
PROPN,portray,whom
accident,leave,hundred
couple,have,home
PROPN,have,point
PROPN,score,point
PROPN,open,season
occasion,highlight,relevance
country,have,nothing
PROPN,reach,commitment
image,put,column
PROPN,win,four
PROPN,get,four
strategy,didn,t
PROPN,pick,foul
PROPN,maintain,programme
member,have,right
survey,contain,remark
t,call,it
gain,result,force
hypocrisy,tell,they
PROPN,have,growth
PROPN,will,mean
PROPN,should,rate
lawyer,call,process
court,reject,appeal
star,take,stand
fight,could,chance
PROPN,be,people
PROPN,hate,people
PROPN,hate,PROPN
patient,have,improvement
factor,stimulate,signal
factor,initiate,signal
PROPN,hold,primary
studio,have,agreement
commonwealth,have,goal
toad,fold,arm
toad,tuck,arm
toad,tense,muscle
PROPN,rent,car
troop,have,loss
quarterback,receive,vote
troop,kill,militant
people,escape,fine
bank,would,conflict
track,evoke,everything
member,to,deal
missionary,introduce,form
court,strip,he
